t,ndyag,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12
9.68E-07,0.03984190812,-0.0705533115,-0.056773374,-0.0428313375,-0.0705533115,-0.056773374,-0.0705533115,-0.0705533115,-0.056773374,-0.056773374,-0.056773374,-0.0428313375,-0.0705533115
9.68E-07,0.00667272438,-0.0705533115,-0.084333249,-0.0428313375,-0.0705533115,-0.056773374,-0.084333249,-0.084333249,-0.084333249,-0.056773374,-0.0705533115,-0.0428313375,-0.084333249
9.69E-07,0.00667272438,-0.056773374,-0.0428313375,-0.056773374,-0.056773374,-0.0705533115,-0.056773374,-0.1120553385,-0.056773374,-0.084333249,-0.056773374,-0.0705533115,-0.0428313375
9.70E-07,0.02320872561,-0.056773374,-0.098275401,-0.0705533115,-0.098275401,-0.056773374,-0.0428313375,-0.0705533115,-0.084333249,-0.0705533115,-0.0705533115,-0.0152714625,-0.084333249
9.70E-07,0.03157394499,-0.056773374,-0.098275401,-0.0705533115,-0.056773374,-0.084333249,-0.0428313375,-0.0428313375,-0.056773374,-0.0705533115,-0.056773374,-0.0705533115,-0.0428313375
9.71E-07,0.02320872561,-0.0705533115,-0.0428313375,-0.0705533115,-0.0290514,-0.056773374,-0.0705533115,-0.0705533115,-0.056773374,-0.084333249,-0.098275401,-0.0705533115,-0.084333249
9.71E-07,0.02320872561,-0.0705533115,-0.0705533115,-0.0705533115,-0.0428313375,-0.0705533115,-0.084333249,-0.0705533115,-0.056773374,-0.056773374,-0.084333249,-0.0705533115,-0.0705533115
9.72E-07,0.02320872561,-0.056773374,-0.0705533115,-0.0705533115,-0.0152714625,-0.0705533115,-0.084333249,-0.098275401,-0.084333249,-0.0428313375,-0.084333249,-0.0705533115,-0.098275401
9.73E-07,0.01494068751,-0.056773374,-0.056773374,-0.0705533115,-0.0705533115,-0.056773374,-0.098275401,-0.0705533115,-0.0705533115,-0.056773374,-0.084333249,-0.056773374,-0.056773374
9.73E-07,0.00667272438,-0.084333249,-0.056773374,-0.084333249,-0.0705533115,-0.056773374,-0.056773374,-0.056773374,-0.0705533115,-0.098275401,-0.084333249,-0.056773374,-0.056773374
9.74E-07,0.01494068751,-0.0705533115,-0.098275401,-0.0705533115,-0.0705533115,-0.098275401,-0.0705533115,-0.056773374,-0.084333249,-0.1258352865,-0.084333249,-0.056773374,-0.084333249
9.74E-07,0.02320872561,-0.0705533115,-0.0428313375,-0.056773374,-0.0705533115,-0.1120553385,-0.056773374,-0.084333249,-0.084333249,-0.0428313375,-0.084333249,-0.0013293,-0.084333249
9.75E-07,0.00667272438,-0.056773374,-0.056773374,-0.0705533115,-0.056773374,-0.098275401,-0.084333249,-0.056773374,-0.084333249,-0.0428313375,-0.0705533115,-0.0428313375,-0.098275401
9.76E-07,0.02320872561,-0.0705533115,-0.056773374,-0.098275401,-0.0705533115,-0.084333249,-0.084333249,-0.0705533115,-0.084333249,-0.098275401,-0.056773374,-0.084333249,-0.084333249
9.76E-07,0.01494068751,-0.084333249,-0.084333249,-0.0705533115,-0.056773374,-0.0428313375,-0.1258352865,-0.084333249,-0.0705533115,-0.0290514,-0.056773374,-0.0428313375,-0.084333249
9.77E-07,0.01494068751,-0.0705533115,-0.056773374,-0.0705533115,-0.056773374,-0.0705533115,-0.084333249,-0.0705533115,-0.0705533115,-0.056773374,-0.084333249,-0.0705533115,-0.056773374
9.77E-07,0.02320872561,-0.1120553385,-0.0428313375,-0.0428313375,-0.098275401,-0.056773374,-0.0705533115,-0.056773374,-0.0705533115,-0.084333249,-0.084333249,-0.098275401,-0.0705533115
9.78E-07,0.02320872561,-0.0705533115,-0.056773374,-0.0152714625,-0.0428313375,-0.0705533115,-0.056773374,-0.084333249,-0.0705533115,-0.0428313375,-0.084333249,-0.056773374,-0.0705533115
9.79E-07,0.01494068751,-0.056773374,-0.0705533115,-0.056773374,-0.0705533115,-0.0428313375,-0.056773374,-0.0705533115,-0.0428313375,-0.084333249,-0.084333249,-0.056773374,-0.084333249
9.79E-07,0.01494068751,-0.0428313375,-0.098275401,-0.084333249,-0.056773374,-0.0428313375,-0.056773374,-0.0290514,-0.098275401,-0.0290514,-0.084333249,-0.098275401,-0.084333249
9.80E-07,0.02320872561,-0.084333249,-0.0705533115,-0.0705533115,-0.0705533115,-0.0705533115,-0.084333249,-0.0705533115,-0.056773374,-0.084333249,-0.0428313375,-0.084333249,-0.056773374
9.80E-07,0.02320872561,-0.0290514,-0.0013293,-0.0428313375,-0.0290514,-0.098275401,-0.0428313375,-0.056773374,-0.056773374,-0.0705533115,-0.056773374,-0.056773374,-0.056773374
9.81E-07,0.04810987125,-0.084333249,-0.056773374,-0.056773374,-0.0705533115,-0.0705533115,-0.056773374,-0.0705533115,-0.0705533115,-0.056773374,-0.0705533115,-0.056773374,-0.0428313375
9.82E-07,0.03157394499,-0.0428313375,-0.098275401,-0.0705533115,-0.0705533115,-0.0705533115,-0.1120553385,-0.0705533115,-0.1120553385,-0.056773374,-0.0290514,-0.056773374,-0.0705533115
9.82E-07,0.01494068751,-0.0705533115,-0.056773374,-0.056773374,-0.084333249,-0.084333249,-0.0705533115,-0.098275401,-0.084333249,-0.0152714625,-0.0705533115,-0.0428313375,-0.056773374
9.83E-07,0.01494068751,-0.0705533115,-0.0428313375,-0.056773374,-0.084333249,-0.0705533115,-0.0705533115,-0.084333249,-0.084333249,-0.0705533115,-0.0705533115,-0.0428313375,-0.0705533115
9.83E-07,0.01494068751,-0.0290514,-0.0428313375,-0.0428313375,-0.0705533115,-0.084333249,-0.0428313375,-0.0290514,-0.056773374,-0.056773374,-0.0705533115,-0.056773374,-0.056773374
9.84E-07,0.03157394499,-0.0428313375,-0.084333249,-0.056773374,-0.0428313375,-0.1120553385,-0.056773374,-0.1120553385,-0.084333249,-0.0705533115,-0.0705533115,-0.056773374,-0.098275401
9.85E-07,0.00667272438,-0.056773374,-0.084333249,-0.0705533115,-0.0290514,-0.0428313375,-0.1258352865,-0.0705533115,-0.098275401,-0.056773374,-0.0428313375,-0.0705533115,-0.0428313375
9.85E-07,0.00667272438,-0.0428313375,-0.084333249,-0.084333249,-0.0705533115,-0.0290514,-0.056773374,-0.0428313375,-0.056773374,-0.0290514,-0.056773374,-0.084333249,-0.084333249
9.86E-07,0.01494068751,-0.0428313375,-0.056773374,-0.084333249,-0.0428313375,-0.056773374,-0.0705533115,-0.056773374,-0.0705533115,-0.0705533115,-0.0428313375,-0.0290514,-0.0428313375
9.86E-07,0.03157394499,-0.0705533115,-0.0705533115,-0.084333249,-0.0705533115,-0.0290514,-0.084333249,-0.084333249,-0.0428313375,-0.0428313375,-0.1120553385,-0.0428313375,-0.0705533115
9.87E-07,0.03157394499,-0.0428313375,-0.056773374,-0.0705533115,-0.0705533115,-0.084333249,-0.0705533115,-0.056773374,-0.0428313375,-0.056773374,-0.0705533115,-0.084333249,-0.0705533115
9.88E-07,-0.001692495315,-0.1120553385,-0.0428313375,-0.0705533115,-0.056773374,-0.084333249,-0.098275401,-0.084333249,-0.098275401,-0.0290514,-0.084333249,-0.0428313375,-0.0705533115
9.88E-07,0.01494068751,-0.098275401,-0.0290514,-0.1120553385,-0.056773374,-0.084333249,-0.084333249,-0.084333249,-0.098275401,-0.0705533115,-0.084333249,-0.056773374,-0.0428313375
9.89E-07,0.02320872561,-0.056773374,-0.0705533115,-0.0290514,-0.056773374,-0.0705533115,-0.0428313375,-0.056773374,-0.084333249,-0.0705533115,-0.084333249,-0.0705533115,-0.0705533115
9.89E-07,0.02320872561,-0.056773374,-0.0428313375,-0.0705533115,-0.056773374,-0.084333249,-0.0705533115,-0.0705533115,-0.084333249,-0.0428313375,-0.0705533115,-0.0428313375,-0.056773374
9.90E-07,0.03984190812,-0.0290514,-0.056773374,-0.098275401,-0.056773374,-0.0705533115,-0.0705533115,-0.0705533115,-0.084333249,-0.0290514,-0.1120553385,-0.084333249,-0.098275401
9.91E-07,0.02320872561,-0.0290514,-0.0152714625,-0.0152714625,-0.056773374,-0.0705533115,-0.084333249,-0.056773374,-0.0705533115,-0.084333249,-0.056773374,-0.0705533115,-0.0428313375
9.91E-07,0.00667272438,-0.056773374,-0.0705533115,-0.056773374,-0.056773374,-0.098275401,-0.098275401,-0.084333249,-0.0705533115,-0.084333249,-0.0705533115,-0.0705533115,-0.0290514
9.92E-07,0.03157394499,-0.084333249,-0.0428313375,-0.056773374,-0.0428313375,-0.0705533115,-0.084333249,-0.0428313375,-0.0428313375,-0.084333249,-0.0705533115,-0.0705533115,-0.0428313375
9.92E-07,0.02320872561,-0.0705533115,-0.0428313375,-0.084333249,-0.0705533115,-0.056773374,-0.0705533115,-0.0705533115,-0.0152714625,-0.056773374,-0.0152714625,-0.0428313375,-0.056773374
9.93E-07,0.02320872561,-0.056773374,-0.0705533115,-0.056773374,-0.056773374,-0.0152714625,-0.0705533115,-0.0705533115,-0.0705533115,-0.056773374,-0.0705533115,-0.0152714625,-0.0705533115
9.94E-07,0.05647509126,-0.0705533115,-0.0290514,-0.056773374,-0.056773374,-0.056773374,-0.0428313375,-0.0705533115,-0.084333249,-0.0290514,-0.056773374,-0.056773374,-0.084333249
9.94E-07,0.03157394499,-0.056773374,-0.0705533115,-0.056773374,-0.0428313375,-0.084333249,-0.0705533115,-0.056773374,-0.0705533115,-0.0705533115,-0.056773374,-0.0705533115,-0.056773374
9.95E-07,0.02320872561,-0.0705533115,-0.084333249,-0.084333249,-0.0152714625,-0.056773374,-0.0705533115,-0.0428313375,-0.084333249,-0.084333249,-0.0428313375,-0.056773374,-0.056773374
9.95E-07,0.01494068751,-0.084333249,-0.0428313375,-0.084333249,-0.056773374,-0.0428313375,-0.0705533115,-0.0290514,-0.084333249,-0.084333249,-0.084333249,-0.0705533115,-0.056773374
9.96E-07,0.03157394499,-0.056773374,-0.056773374,-0.0705533115,-0.098275401,-0.084333249,-0.056773374,-0.056773374,-0.056773374,-0.098275401,-0.056773374,-0.0152714625,-0.0705533115
9.97E-07,0.01494068751,-0.084333249,-0.0705533115,-0.0705533115,-0.0705533115,-0.056773374,-0.0705533115,-0.098275401,-0.056773374,-0.0428313375,-0.056773374,-0.0705533115,-0.084333249
9.97E-07,0.03984190812,-0.0428313375,-0.0428313375,-0.056773374,-0.056773374,-0.0705533115,-0.056773374,-0.084333249,-0.0428313375,-0.084333249,-0.0705533115,-0.084333249,-0.084333249
9.98E-07,0.03157394499,-0.0428313375,-0.084333249,-0.084333249,-0.084333249,-0.0705533115,-0.0705533115,-0.084333249,-0.0705533115,-0.0428313375,-0.0428313375,-0.084333249,-0.084333249
9.98E-07,0.01494068751,-0.056773374,-0.1120553385,-0.0705533115,-0.0705533115,-0.056773374,-0.084333249,-0.0428313375,-0.0428313375,-0.0705533115,-0.0705533115,-0.0705533115,-0.0705533115
9.99E-07,0.01494068751,-0.056773374,-0.056773374,-0.1120553385,-0.0428313375,-0.084333249,-0.084333249,-0.0705533115,-0.098275401,-0.084333249,-0.0705533115,-0.056773374,-0.084333249
1.00E-06,0.01494068751,-0.084333249,-0.056773374,-0.098275401,-0.0428313375,-0.1120553385,-0.084333249,-0.098275401,-0.098275401,-0.056773374,-0.0290514,-0.0152714625,-0.0705533115
1.00E-06,0.03984190812,-0.0705533115,-0.056773374,-0.0428313375,-0.0428313375,-0.0705533115,-0.0705533115,-0.084333249,-0.084333249,-0.0705533115,-0.1120553385,-0.0705533115,-0.084333249
1.00E-06,0.02320872561,-0.084333249,-0.0290514,-0.0705533115,-0.056773374,-0.098275401,-0.0428313375,-0.056773374,-0.056773374,-0.084333249,-0.0428313375,-0.0705533115,-0.0428313375
1.00E-06,0.01494068751,-0.0705533115,-0.098275401,-0.0705533115,-0.0428313375,-0.0428313375,-0.084333249,-0.0428313375,-0.0428313375,-0.0152714625,-0.098275401,-0.1120553385,-0.0428313375
1.00E-06,0.01494068751,-0.0428313375,-0.0705533115,-0.0705533115,-0.056773374,-0.056773374,-0.0705533115,-0.1258352865,-0.0428313375,-0.0428313375,-0.084333249,-0.0705533115,-0.084333249
1.00E-06,0.02320872561,-0.0428313375,-0.0428313375,-0.0705533115,-0.084333249,-0.0705533115,-0.056773374,-0.056773374,-0.098275401,-0.084333249,-0.0705533115,-0.0428313375,-0.0428313375
1.00E-06,0.00667272438,-0.0705533115,-0.0290514,-0.0705533115,-0.084333249,-0.084333249,-0.084333249,-0.0290514,-0.084333249,-0.0428313375,-0.0428313375,-0.098275401,-0.056773374
1.00E-06,0.03157394499,-0.084333249,-0.0705533115,-0.0290514,-0.084333249,-0.0705533115,-0.056773374,-0.056773374,-0.1120553385,-0.056773374,-0.056773374,-0.0013293,-0.056773374
1.00E-06,-0.001692495315,-0.056773374,-0.0705533115,-0.0705533115,-0.0428313375,-0.056773374,-0.056773374,-0.084333249,-0.056773374,-0.056773374,-0.056773374,-0.0428313375,-0.0705533115
1.00E-06,0.01494068751,-0.056773374,-0.056773374,-0.0705533115,-0.084333249,-0.0290514,-0.0290514,-0.056773374,-0.0290514,-0.056773374,-0.1120553385,-0.0705533115,-0.084333249
1.01E-06,0.02320872561,-0.056773374,-0.0428313375,-0.0428313375,-0.0428313375,-0.0705533115,-0.0705533115,-0.056773374,-0.0705533115,-0.0290514,-0.0428313375,-0.0428313375,-0.0705533115
1.01E-06,0.03157394499,-0.056773374,-0.056773374,-0.056773374,-0.0428313375,-0.098275401,-0.056773374,-0.0428313375,-0.0290514,-0.0152714625,-0.056773374,-0.084333249,-0.0705533115
1.01E-06,0.02320872561,-0.084333249,-0.0705533115,-0.0705533115,-0.0428313375,-0.084333249,-0.0013293,-0.098275401,-0.084333249,-0.0428313375,-0.0705533115,-0.084333249,-0.0428313375
1.01E-06,0.02320872561,-0.056773374,-0.0705533115,-0.084333249,-0.0705533115,-0.056773374,-0.1120553385,-0.0428313375,-0.056773374,-0.0290514,-0.0428313375,-0.056773374,-0.0152714625
1.01E-06,0.03157394499,-0.084333249,-0.084333249,-0.098275401,-0.084333249,-0.056773374,-0.0705533115,-0.0428313375,-0.056773374,-0.0705533115,-0.0705533115,-0.056773374,-0.084333249
1.01E-06,0.01494068751,-0.0705533115,-0.056773374,-0.0428313375,-0.0428313375,-0.084333249,-0.0290514,-0.0428313375,-0.056773374,-0.0428313375,-0.098275401,-0.056773374,-0.056773374
1.01E-06,0.00667272438,-0.056773374,-0.0152714625,-0.084333249,-0.056773374,-0.056773374,-0.0428313375,-0.084333249,-0.0290514,-0.056773374,-0.0428313375,-0.0290514,-0.0428313375
1.01E-06,0.03157394499,-0.0705533115,-0.084333249,-0.0428313375,-0.0705533115,-0.0290514,-0.098275401,-0.056773374,-0.056773374,-0.056773374,-0.0428313375,-0.0428313375,-0.0290514
1.01E-06,0.03157394499,-0.0428313375,-0.0705533115,-0.0705533115,-0.0290514,-0.0428313375,-0.084333249,-0.056773374,-0.084333249,-0.056773374,-0.056773374,-0.0705533115,-0.0152714625
1.01E-06,0.02320872561,-0.084333249,-0.0705533115,-0.098275401,-0.0705533115,-0.0705533115,-0.0705533115,-0.0705533115,-0.056773374,-0.0428313375,-0.098275401,-0.0705533115,-0.0705533115
1.01E-06,0.03984190812,-0.056773374,-0.056773374,-0.084333249,-0.0428313375,-0.0705533115,-0.056773374,-0.0705533115,-0.0705533115,-0.0705533115,-0.0705533115,-0.0705533115,-0.0705533115
1.01E-06,0.02320872561,-0.056773374,-0.056773374,-0.056773374,-0.0705533115,-0.056773374,-0.098275401,-0.0705533115,-0.056773374,-0.0705533115,-0.098275401,-0.056773374,-0.084333249
1.01E-06,0.02320872561,-0.056773374,-0.056773374,-0.084333249,-0.0290514,-0.056773374,-0.056773374,-0.0705533115,-0.0290514,-0.056773374,-0.0428313375,-0.0705533115,-0.0705533115
1.01E-06,0.03157394499,-0.056773374,-0.0290514,-0.0705533115,-0.0428313375,-0.0428313375,-0.056773374,-0.0428313375,-0.0705533115,-0.0705533115,-0.098275401,-0.0705533115,-0.084333249
1.01E-06,0.01494068751,-0.098275401,-0.056773374,-0.0705533115,-0.056773374,-0.056773374,-0.0705533115,-0.056773374,-0.0705533115,-0.056773374,-0.0428313375,-0.056773374,-0.0705533115
1.01E-06,0.01494068751,-0.098275401,-0.0428313375,-0.056773374,-0.0013293,-0.0428313375,-0.0290514,-0.0705533115,-0.0428313375,-0.0705533115,-0.0705533115,-0.056773374,-0.0705533115
1.02E-06,0.02320872561,-0.056773374,-0.0705533115,-0.0290514,-0.0428313375,-0.0705533115,-0.098275401,-0.0705533115,-0.084333249,-0.084333249,-0.0428313375,-0.0705533115,-0.0705533115
1.02E-06,0.04810987125,-0.056773374,-0.056773374,-0.0705533115,-0.0705533115,-0.0428313375,-0.0705533115,-0.1120553385,-0.056773374,-0.0705533115,-0.0705533115,-0.056773374,-0.0428313375
1.02E-06,0.01494068751,-0.0152714625,-0.0152714625,-0.098275401,-0.0428313375,-0.0705533115,-0.0705533115,-0.056773374,-0.084333249,-0.0705533115,-0.0428313375,-0.084333249,-0.0290514
1.02E-06,0.01494068751,-0.0290514,-0.084333249,-0.0705533115,-0.0428313375,-0.098275401,-0.056773374,-0.0705533115,-0.0428313375,-0.0290514,-0.0705533115,-0.0705533115,-0.0705533115
1.02E-06,0.03984190812,-0.0428313375,-0.0428313375,-0.0705533115,-0.0290514,-0.084333249,-0.056773374,-0.0705533115,-0.056773374,-0.0428313375,-0.0705533115,-0.0705533115,-0.0013293
1.02E-06,0.00667272438,-0.056773374,-0.0013293,-0.0705533115,-0.0705533115,-0.0705533115,-0.0705533115,-0.084333249,-0.084333249,-0.084333249,-0.084333249,-0.056773374,-0.056773374
1.02E-06,0.01494068751,-0.056773374,-0.056773374,-0.0428313375,-0.056773374,-0.0428313375,-0.0428313375,-0.084333249,-0.0705533115,-0.0428313375,-0.056773374,-0.084333249,-0.0705533115
1.02E-06,0.00667272438,-0.084333249,-0.056773374,-0.0428313375,-0.056773374,-0.0705533115,-0.0705533115,-0.0705533115,-0.0705533115,-0.0705533115,-0.084333249,-0.084333249,-0.056773374
1.02E-06,0.03157394499,-0.056773374,-0.0428313375,-0.1120553385,-0.0705533115,-0.0705533115,-0.0290514,-0.0705533115,-0.0428313375,-0.056773374,-0.084333249,-0.0705533115,-0.084333249
1.02E-06,0.02320872561,-0.0428313375,-0.0705533115,-0.0705533115,-0.084333249,-0.084333249,-0.0428313375,-0.0705533115,-0.0705533115,-0.084333249,-0.098275401,-0.0428313375,-0.0705533115
1.02E-06,0.02320872561,-0.056773374,-0.0705533115,-0.0428313375,-0.056773374,-0.0705533115,-0.056773374,-0.0428313375,-0.0705533115,-0.0705533115,-0.0705533115,-0.0705533115,-0.0705533115
1.02E-06,0.01494068751,-0.0428313375,-0.056773374,-0.0428313375,-0.098275401,-0.056773374,-0.0290514,-0.0152714625,-0.056773374,-0.084333249,-0.0705533115,-0.084333249,-0.0428313375
1.02E-06,0.02320872561,-0.0428313375,-0.0428313375,-0.0152714625,-0.056773374,-0.0428313375,-0.084333249,-0.056773374,-0.084333249,-0.056773374,-0.0705533115,-0.098275401,-0.056773374
1.02E-06,0.02320872561,-0.056773374,-0.056773374,-0.0705533115,-0.0428313375,-0.0428313375,-0.056773374,-0.0705533115,-0.084333249,-0.0705533115,-0.084333249,-0.084333249,-0.056773374
1.02E-06,0.02320872561,-0.056773374,-0.1120553385,-0.084333249,-0.0705533115,-0.0428313375,-0.056773374,-0.056773374,-0.098275401,-0.056773374,-0.0428313375,-0.084333249,-0.0705533115
1.02E-06,-0.001692495315,-0.084333249,-0.056773374,-0.084333249,-0.0428313375,-0.0705533115,-0.084333249,-0.056773374,-0.0428313375,-0.056773374,-0.0705533115,-0.0428313375,-0.0705533115
1.02E-06,0.02320872561,-0.0705533115,-0.056773374,-0.0705533115,-0.0705533115,-0.0705533115,-0.0428313375,-0.0705533115,-0.0705533115,-0.0290514,-0.056773374,-0.0705533115,-0.0428313375
1.03E-06,0.01494068751,-0.0705533115,-0.0705533115,-0.084333249,-0.1258352865,-0.0428313375,-0.084333249,-0.056773374,-0.0705533115,-0.0428313375,-0.0290514,-0.056773374,-0.0428313375
1.03E-06,0.02320872561,-0.0428313375,-0.0705533115,-0.056773374,-0.0705533115,-0.0705533115,-0.056773374,-0.056773374,-0.056773374,-0.0705533115,-0.056773374,-0.0705533115,-0.0705533115
1.03E-06,0.03157394499,-0.0290514,-0.0705533115,-0.0428313375,-0.0152714625,-0.0290514,-0.098275401,-0.0428313375,-0.084333249,-0.0705533115,-0.0428313375,-0.0705533115,-0.056773374
1.03E-06,0.02320872561,-0.0705533115,-0.098275401,-0.056773374,-0.0705533115,-0.0705533115,-0.0428313375,-0.0705533115,-0.098275401,-0.084333249,-0.056773374,-0.0705533115,-0.0428313375
1.03E-06,0.03157394499,-0.0705533115,-0.056773374,-0.056773374,-0.056773374,-0.098275401,-0.0705533115,-0.056773374,-0.098275401,-0.0428313375,-0.0705533115,-0.056773374,-0.0705533115
1.03E-06,0.01494068751,-0.0428313375,-0.098275401,-0.0428313375,-0.0290514,-0.084333249,-0.0428313375,-0.056773374,-0.056773374,-0.0428313375,-0.0705533115,-0.084333249,-0.056773374
1.03E-06,0.01494068751,-0.0152714625,-0.056773374,-0.0152714625,-0.0705533115,-0.084333249,-0.0428313375,-0.056773374,-0.084333249,-0.056773374,-0.0428313375,-0.0705533115,-0.0428313375
1.03E-06,0.03157394499,-0.0428313375,-0.084333249,-0.0428313375,-0.056773374,-0.0705533115,-0.056773374,-0.0152714625,-0.0428313375,-0.0428313375,-0.0428313375,-0.056773374,-0.056773374
1.03E-06,0.01494068751,-0.056773374,-0.056773374,-0.0428313375,-0.0290514,-0.056773374,-0.084333249,-0.0705533115,-0.056773374,-0.098275401,-0.0705533115,-0.0428313375,-0.056773374
1.03E-06,0.05647509126,-0.084333249,-0.0428313375,-0.0705533115,-0.056773374,-0.056773374,-0.084333249,-0.056773374,-0.0428313375,-0.056773374,-0.056773374,-0.084333249,-0.0428313375
1.03E-06,0.03157394499,-0.056773374,-0.098275401,-0.0705533115,-0.084333249,-0.084333249,-0.056773374,-0.0705533115,-0.0428313375,-0.056773374,-0.0428313375,-0.0705533115,-0.056773374
1.03E-06,0.01494068751,-0.0705533115,-0.0705533115,-0.0290514,-0.084333249,-0.084333249,-0.084333249,-0.056773374,-0.056773374,-0.084333249,-0.056773374,-0.0290514,-0.0705533115
1.03E-06,0.02320872561,-0.0428313375,-0.0290514,-0.084333249,-0.0705533115,-0.0705533115,-0.0428313375,-0.084333249,-0.0705533115,-0.0705533115,-0.0705533115,-0.0705533115,-0.0705533115
1.03E-06,-0.001692495315,-0.0290514,-0.0290514,-0.098275401,-0.0705533115,-0.056773374,-0.0705533115,-0.056773374,-0.084333249,-0.0705533115,-0.0705533115,-0.0428313375,-0.084333249
1.03E-06,0.01494068751,-0.0705533115,-0.056773374,-0.0428313375,-0.084333249,-0.084333249,-0.1120553385,-0.0705533115,-0.0705533115,-0.084333249,-0.0705533115,-0.056773374,-0.084333249
